name,value,year,lastValue,rank,dist,diff
someonesomeone,1,71.0,1,85,0.96,0
spacetrucker,1,71.0,1,86,0.96,0
splatters,1,71.0,1,87,0.96,0
stellardynamic,1,71.0,1,88,0.96,0
tembo,1,71.0,1,89,0.96,0
thepool,1,71.0,1,90,0.96,0
threelittlepig,1,71.0,1,91,0.96,0
vega,1,71.0,1,92,0.96,0
vekexasia,1,71.0,1,93,0.96,0
veriform,1,71.0,1,94,0.96,0
vi1son,1,71.0,1,95,0.96,0
vipertkd,1,71.0,1,96,0.96,0
vrlc92,1,71.0,1,97,0.96,0
will,1,71.0,1,98,0.96,0
xujian,1,71.0,1,99,0.96,0
yuandian,1,71.0,1,100,0.96,0
zy1349,1,71.0,1,101,0.96,0
4miners.net,1,72.0,1,1,0.96,1
acheng,1,72.0,1,2,0.96,1
adrianhunter,1,72.0,1,3,0.96,1
augurproject,1,72.0,1,4,0.96,1
badman0316,1,72.0,1,5,0.96,1
bigfisher,1,72.0,1,6,0.96,1
bigtom,1,72.0,1,7,0.96,1
bilibili,1,72.0,1,8,0.96,1
bioly,1,72.0,1,9,0.96,1
bitbanksy,1,72.0,1,10,0.96,1
blackswan,1,72.0,1,11,0.96,1
cai,1,72.0,1,12,0.96,1
carolina,1,72.0,1,13,0.96,1
catstar,1,72.0,1,14,0.96,1
cc001,1,72.0,1,15,0.96,1
chamberlain,1,72.0,1,16,0.96,1
china,1,72.0,1,17,0.96,1
communitypool,1,72.0,1,18,0.96,1
corsaro,1,72.0,1,19,0.96,1
crodam,1,72.0,1,20,0.96,1
crolisk,1,72.0,1,21,0.96,1
dakini,1,72.0,1,22,0.96,1
dakk,1,72.0,1,23,0.96,1
devasive,1,72.0,1,24,0.96,1
eastwind_ja,1,72.0,1,25,0.96,1
eclipsun,1,72.0,1,26,0.96,1
elonhan,1,72.0,1,27,0.96,1
forger_of_lisk,1,72.0,1,28,0.96,1
forrest,1,72.0,1,29,0.96,1
goldeneye,1,72.0,1,30,0.96,1
goodtimes,1,72.0,1,31,0.96,1
gr33ndrag0n,1,72.0,1,32,0.96,1
grajsondelegate,1,72.0,1,33,0.96,1
grumlin,1,72.0,1,34,0.96,1
hagie,1,72.0,1,35,0.96,1
hmachado,1,72.0,1,36,0.96,1
honeybee,1,72.0,1,37,0.96,1
hong,1,72.0,1,38,0.96,1
hoop,1,72.0,1,39,0.96,1
hua,1,72.0,1,40,0.96,1
iii.element.iii,1,72.0,1,41,0.96,1
index,1,72.0,1,42,0.96,1
jiandan,1,72.0,1,43,0.96,1
jixie,1,72.0,1,44,0.96,1
joel,1,72.0,1,45,0.96,1
joo5ty,1,72.0,0,46,0.96,1
kaystar,1,72.0,1,47,0.96,1
kc,1,72.0,1,48,0.96,1
khitan,1,72.0,1,49,0.96,1
kushed.delegate,1,72.0,1,50,0.96,1
leo,1,72.0,1,51,0.96,1
liberspirita,1,72.0,1,52,0.96,1
liskgate,1,72.0,1,53,0.96,1
liskit,1,72.0,1,54,0.96,1
liskjp,1,72.0,1,55,0.96,1
liskpool.top,1,72.0,1,56,0.96,1
liskpool_com_01,1,72.0,1,57,0.96,1
liskroad,1,72.0,1,58,0.96,1
loveforever,1,72.0,1,59,0.96,1
luiz,1,72.0,1,60,0.96,1
luukas,1,72.0,1,61,0.96,1
luxiang7890,1,72.0,1,62,0.96,1
lwyrup,1,72.0,1,63,0.96,1
mac,1,72.0,1,64,0.96,1
menfei,1,72.0,1,65,0.96,1
mrgr,1,72.0,1,66,0.96,1
mrv,1,72.0,1,67,0.96,1
nerigal,1,72.0,1,68,0.96,1
ntelo,1,72.0,1,69,0.96,1
ondin,1,72.0,1,70,0.96,1
panzer,1,72.0,1,71,0.96,1
philhellmuth,1,72.0,1,72,0.96,1
phinx,1,72.0,1,73,0.96,1
phoenix1969,1,72.0,1,74,0.96,1
punkrock,1,72.0,1,75,0.96,1
redsn0w,1,72.0,1,76,0.96,1
robinhood,1,72.0,1,77,0.96,1
rooney,1,72.0,1,78,0.96,1
samuray,1,72.0,1,79,0.96,1
savetheworld,1,72.0,1,80,0.96,1
seven,1,72.0,1,81,0.96,1
sgdias,1,72.0,1,82,0.96,1
shinekami,1,72.0,1,83,0.96,1
slasheks,1,72.0,1,84,0.96,1
someonesomeone,1,72.0,1,85,0.96,1
spacetrucker,1,72.0,1,86,0.96,1
splatters,1,72.0,1,87,0.96,1
stellardynamic,1,72.0,1,88,0.96,1
tembo,1,72.0,1,89,0.96,1
thepool,1,72.0,1,90,0.96,1
threelittlepig,1,72.0,1,91,0.96,1
vega,1,72.0,1,92,0.96,1
vekexasia,1,72.0,1,93,0.96,1
veriform,1,72.0,1,94,0.96,1
vi1son,1,72.0,1,95,0.96,1
vipertkd,1,72.0,1,96,0.96,1
vrlc92,1,72.0,1,97,0.96,1
will,1,72.0,1,98,0.96,1
xujian,1,72.0,1,99,0.96,1
yuandian,1,72.0,1,100,0.96,1
zy1349,1,72.0,1,101,0.96,1
4miners.net,1,73.0,1,1,1.0,0
acheng,1,73.0,1,2,1.0,0
adrianhunter,1,73.0,1,3,1.0,0
augurproject,1,73.0,1,4,1.0,0
badman0316,1,73.0,1,5,1.0,0
bigfisher,1,73.0,1,6,1.0,0
bigtom,1,73.0,1,7,1.0,0
bilibili,1,73.0,1,8,1.0,0
bioly,1,73.0,1,9,1.0,0
bitbanksy,1,73.0,1,10,1.0,0
blackswan,1,73.0,1,11,1.0,0
cai,1,73.0,1,12,1.0,0
carolina,1,73.0,1,13,1.0,0
catstar,1,73.0,1,14,1.0,0
cc001,1,73.0,1,15,1.0,0
chamberlain,1,73.0,1,16,1.0,0
china,1,73.0,1,17,1.0,0
communitypool,1,73.0,1,18,1.0,0
corsaro,1,73.0,1,19,1.0,0
crodam,1,73.0,1,20,1.0,0
crolisk,1,73.0,1,21,1.0,0
dakini,1,73.0,1,22,1.0,0
dakk,1,73.0,1,23,1.0,0
devasive,1,73.0,1,24,1.0,0
eastwind_ja,1,73.0,1,25,1.0,0
eclipsun,1,73.0,1,26,1.0,0
elonhan,1,73.0,1,27,1.0,0
forger_of_lisk,1,73.0,1,28,1.0,0
forrest,1,73.0,1,29,1.0,0
goldeneye,1,73.0,1,30,1.0,0
goodtimes,1,73.0,1,31,1.0,0
gr33ndrag0n,1,73.0,1,32,1.0,0
grajsondelegate,1,73.0,1,33,1.0,0
grumlin,1,73.0,1,34,1.0,0
hagie,1,73.0,1,35,1.0,0
hmachado,1,73.0,1,36,1.0,0
honeybee,1,73.0,1,37,1.0,0
hong,1,73.0,1,38,1.0,0
hoop,1,73.0,1,39,1.0,0
hua,1,73.0,1,40,1.0,0
iii.element.iii,1,73.0,1,41,1.0,0
index,1,73.0,1,42,1.0,0
jiandan,1,73.0,1,43,1.0,0
jixie,1,73.0,1,44,1.0,0
joel,1,73.0,1,45,1.0,0
joo5ty,1,73.0,1,46,1.0,0
kaystar,1,73.0,1,47,1.0,0
kc,1,73.0,1,48,1.0,0
khitan,1,73.0,1,49,1.0,0
kushed.delegate,1,73.0,1,50,1.0,0
leo,1,73.0,1,51,1.0,0
liberspirita,1,73.0,1,52,1.0,0
liskgate,1,73.0,1,53,1.0,0
liskit,1,73.0,1,54,1.0,0
liskjp,1,73.0,1,55,1.0,0
liskpool.top,1,73.0,1,56,1.0,0
liskpool_com_01,1,73.0,1,57,1.0,0
liskroad,1,73.0,1,58,1.0,0
loveforever,1,73.0,1,59,1.0,0
luiz,1,73.0,1,60,1.0,0
luukas,1,73.0,1,61,1.0,0
luxiang7890,1,73.0,1,62,1.0,0
lwyrup,1,73.0,1,63,1.0,0
mac,1,73.0,1,64,1.0,0
menfei,1,73.0,1,65,1.0,0
mrgr,1,73.0,1,66,1.0,0
mrv,1,73.0,1,67,1.0,0
nerigal,1,73.0,1,68,1.0,0
ntelo,1,73.0,1,69,1.0,0
ondin,1,73.0,1,70,1.0,0
panzer,1,73.0,1,71,1.0,0
philhellmuth,1,73.0,1,72,1.0,0
phinx,1,73.0,1,73,1.0,0
phoenix1969,1,73.0,1,74,1.0,0
punkrock,1,73.0,1,75,1.0,0
redsn0w,1,73.0,1,76,1.0,0
robinhood,1,73.0,1,77,1.0,0
rooney,1,73.0,1,78,1.0,0
samuray,1,73.0,1,79,1.0,0
savetheworld,1,73.0,1,80,1.0,0
seven,1,73.0,1,81,1.0,0
sgdias,1,73.0,1,82,1.0,0
shinekami,1,73.0,1,83,1.0,0
slasheks,1,73.0,1,84,1.0,0
someonesomeone,1,73.0,1,85,1.0,0
spacetrucker,1,73.0,1,86,1.0,0
splatters,1,73.0,1,87,1.0,0
stellardynamic,1,73.0,1,88,1.0,0
tembo,1,73.0,1,89,1.0,0
thepool,1,73.0,1,90,1.0,0
threelittlepig,1,73.0,1,91,1.0,0
vega,1,73.0,1,92,1.0,0
vekexasia,1,73.0,1,93,1.0,0
veriform,1,73.0,1,94,1.0,0
vi1son,1,73.0,1,95,1.0,0
vipertkd,1,73.0,1,96,1.0,0
vrlc92,1,73.0,1,97,1.0,0
will,1,73.0,1,98,1.0,0
xujian,1,73.0,1,99,1.0,0
yuandian,1,73.0,1,100,1.0,0
zy1349,1,73.0,1,101,1.0,0
4miners.net,1,74.0,1,1,0.98,1
5an1ty,1,74.0,0,2,0.98,1
acheng,1,74.0,1,3,0.98,1
adrianhunter,1,74.0,1,4,0.98,1
augurproject,1,74.0,1,5,0.98,1
badman0316,1,74.0,1,6,0.98,1
bigfisher,1,74.0,1,7,0.98,1
bigtom,1,74.0,1,8,0.98,1
bilibili,1,74.0,1,9,0.98,1
bioly,1,74.0,1,10,0.98,1
bitbanksy,1,74.0,1,11,0.98,1
blackswan,1,74.0,1,12,0.98,1
cai,1,74.0,1,13,0.98,1
carolina,1,74.0,1,14,0.98,1
catstar,1,74.0,1,15,0.98,1
cc001,1,74.0,1,16,0.98,1
chamberlain,1,74.0,1,17,0.98,1
china,1,74.0,1,18,0.98,1
communitypool,1,74.0,1,19,0.98,1
corsaro,1,74.0,1,20,0.98,1
crodam,1,74.0,1,21,0.98,1
crolisk,1,74.0,1,22,0.98,1
dakini,1,74.0,1,23,0.98,1
dakk,1,74.0,1,24,0.98,1
devasive,1,74.0,1,25,0.98,1
eastwind_ja,1,74.0,1,26,0.98,1
eclipsun,1,74.0,1,27,0.98,1
elonhan,1,74.0,1,28,0.98,1
forger_of_lisk,1,74.0,1,29,0.98,1
forrest,1,74.0,1,30,0.98,1
goldeneye,1,74.0,1,31,0.98,1
goodtimes,1,74.0,1,32,0.98,1
gr33ndrag0n,1,74.0,1,33,0.98,1
grajsondelegate,1,74.0,1,34,0.98,1
grumlin,1,74.0,1,35,0.98,1
hagie,1,74.0,1,36,0.98,1
hmachado,1,74.0,1,37,0.98,1
honeybee,1,74.0,1,38,0.98,1
hong,1,74.0,1,39,0.98,1
hoop,1,74.0,1,40,0.98,1
hua,1,74.0,1,41,0.98,1
iii.element.iii,1,74.0,1,42,0.98,1
index,1,74.0,1,43,0.98,1
jiandan,1,74.0,1,44,0.98,1
jixie,1,74.0,1,45,0.98,1
joel,1,74.0,1,46,0.98,1
joo5ty,1,74.0,1,47,0.98,1
kaystar,1,74.0,1,48,0.98,1
kc,1,74.0,1,49,0.98,1
khitan,1,74.0,1,50,0.98,1
kushed.delegate,1,74.0,1,51,0.98,1
leo,1,74.0,1,52,0.98,1
liberspirita,1,74.0,1,53,0.98,1
liskgate,1,74.0,1,54,0.98,1
liskit,1,74.0,1,55,0.98,1
liskjp,1,74.0,1,56,0.98,1
liskpool.top,1,74.0,1,57,0.98,1
liskpool_com_01,1,74.0,1,58,0.98,1
liskroad,1,74.0,1,59,0.98,1
loveforever,1,74.0,1,60,0.98,1
luiz,1,74.0,1,61,0.98,1
luukas,1,74.0,1,62,0.98,1
luxiang7890,1,74.0,1,63,0.98,1
lwyrup,1,74.0,1,64,0.98,1
mac,1,74.0,1,65,0.98,1
menfei,1,74.0,1,66,0.98,1
mrgr,1,74.0,1,67,0.98,1
mrv,1,74.0,1,68,0.98,1
nerigal,1,74.0,1,69,0.98,1
ntelo,1,74.0,1,70,0.98,1
ondin,1,74.0,1,71,0.98,1
panzer,1,74.0,1,72,0.98,1
philhellmuth,1,74.0,1,73,0.98,1
phinx,1,74.0,1,74,0.98,1
phoenix1969,1,74.0,1,75,0.98,1
punkrock,1,74.0,1,76,0.98,1
redsn0w,1,74.0,1,77,0.98,1
robinhood,1,74.0,1,78,0.98,1
rooney,1,74.0,1,79,0.98,1
samuray,1,74.0,1,80,0.98,1
savetheworld,1,74.0,1,81,0.98,1
seven,1,74.0,1,82,0.98,1
sgdias,1,74.0,1,83,0.98,1
shinekami,1,74.0,1,84,0.98,1
slasheks,1,74.0,1,85,0.98,1
someonesomeone,1,74.0,1,86,0.98,1
spacetrucker,1,74.0,1,87,0.98,1
splatters,1,74.0,1,88,0.98,1
stellardynamic,1,74.0,1,89,0.98,1
tembo,1,74.0,1,90,0.98,1
thepool,1,74.0,1,91,0.98,1
threelittlepig,1,74.0,1,92,0.98,1
vekexasia,1,74.0,1,93,0.98,1
veriform,1,74.0,1,94,0.98,1
vi1son,1,74.0,1,95,0.98,1
vipertkd,1,74.0,1,96,0.98,1
vrlc92,1,74.0,1,97,0.98,1
will,1,74.0,1,98,0.98,1
xujian,1,74.0,1,99,0.98,1
yuandian,1,74.0,1,100,0.98,1
zy1349,1,74.0,1,101,0.98,1
4miners.net,1,75.0,1,1,0.94,1
5an1ty,1,75.0,1,2,0.94,1
acheng,1,75.0,1,3,0.94,1
adrianhunter,1,75.0,1,4,0.94,1
augurproject,1,75.0,1,5,0.94,1
badman0316,1,75.0,1,6,0.94,1
bigfisher,1,75.0,1,7,0.94,1
bigtom,1,75.0,1,8,0.94,1
bilibili,1,75.0,1,9,0.94,1
bioly,1,75.0,1,10,0.94,1
bitbanksy,1,75.0,1,11,0.94,1
blackswan,1,75.0,1,12,0.94,1
cai,1,75.0,1,13,0.94,1
carbonara,1,75.0,0,14,0.94,1
carolina,1,75.0,1,15,0.94,1
catstar,1,75.0,1,16,0.94,1
cc001,1,75.0,1,17,0.94,1
chamberlain,1,75.0,1,18,0.94,1
china,1,75.0,1,19,0.94,1
communitypool,1,75.0,1,20,0.94,1
corsaro,1,75.0,1,21,0.94,1
crodam,1,75.0,1,22,0.94,1
crolisk,1,75.0,1,23,0.94,1
dakini,1,75.0,1,24,0.94,1
dakk,1,75.0,1,25,0.94,1
devasive,1,75.0,1,26,0.94,1
eastwind_ja,1,75.0,1,27,0.94,1
eclipsun,1,75.0,1,28,0.94,1
elonhan,1,75.0,1,29,0.94,1
forger_of_lisk,1,75.0,1,30,0.94,1
forrest,1,75.0,1,31,0.94,1
goldeneye,1,75.0,1,32,0.94,1
goodtimes,1,75.0,1,33,0.94,1
gr33ndrag0n,1,75.0,1,34,0.94,1
grumlin,1,75.0,1,35,0.94,1
hagie,1,75.0,1,36,0.94,1
hmachado,1,75.0,1,37,0.94,1
honeybee,1,75.0,1,38,0.94,1
hong,1,75.0,1,39,0.94,1
hua,1,75.0,1,40,0.94,1
iii.element.iii,1,75.0,1,41,0.94,1
index,1,75.0,1,42,0.94,1
jiandan,1,75.0,1,43,0.94,1
jixie,1,75.0,1,44,0.94,1
joel,1,75.0,1,45,0.94,1
joo5ty,1,75.0,1,46,0.94,1
kaystar,1,75.0,1,47,0.94,1
kaystar,1,75.0,1,48,0.94,1
kc,1,75.0,1,49,0.94,1
khitan,1,75.0,1,50,0.94,1
kushed.delegate,1,75.0,1,51,0.94,1
leo,1,75.0,1,52,0.94,1
liberspirita,1,75.0,1,53,0.94,1
liskgate,1,75.0,1,54,0.94,1
liskit,1,75.0,1,55,0.94,1
liskjp,1,75.0,1,56,0.94,1
liskpool.top,1,75.0,1,57,0.94,1
liskpool_com_01,1,75.0,1,58,0.94,1
liskroad,1,75.0,1,59,0.94,1
loveforever,1,75.0,1,60,0.94,1
luiz,1,75.0,1,61,0.94,1
luukas,1,75.0,1,62,0.94,1
luxiang7890,1,75.0,1,63,0.94,1
lwyrup,1,75.0,1,64,0.94,1
mac,1,75.0,1,65,0.94,1
menfei,1,75.0,1,66,0.94,1
mrgr,1,75.0,1,67,0.94,1
mrv,1,75.0,1,68,0.94,1
nerigal,1,75.0,1,69,0.94,1
ntelo,1,75.0,1,70,0.94,1
ondin,1,75.0,1,71,0.94,1
panzer,1,75.0,1,72,0.94,1
phinx,1,75.0,1,73,0.94,1
phoenix1969,1,75.0,1,74,0.94,1
punkrock,1,75.0,1,75,0.94,1
redsn0w,1,75.0,1,76,0.94,1
robinhood,1,75.0,1,77,0.94,1
robinhood,1,75.0,1,78,0.94,1
rooney,1,75.0,1,79,0.94,1
samuray,1,75.0,1,80,0.94,1
savetheworld,1,75.0,1,81,0.94,1
seven,1,75.0,1,82,0.94,1
sgdias,1,75.0,1,83,0.94,1
shinekami,1,75.0,1,84,0.94,1
slasheks,1,75.0,1,85,0.94,1
someonesomeone,1,75.0,1,86,0.94,1
spacetrucker,1,75.0,1,87,0.94,1
splatters,1,75.0,1,88,0.94,1
stellardynamic,1,75.0,1,89,0.94,1
tembo,1,75.0,1,90,0.94,1
thepool,1,75.0,1,91,0.94,1
threelittlepig,1,75.0,1,92,0.94,1
vekexasia,1,75.0,1,93,0.94,1
veriform,1,75.0,1,94,0.94,1
vi1son,1,75.0,1,95,0.94,1
vipertkd,1,75.0,1,96,0.94,1
vrlc92,1,75.0,1,97,0.94,1
will,1,75.0,1,98,0.94,1
xujian,1,75.0,1,99,0.94,1
yuandian,1,75.0,1,100,0.94,1
zy1349,1,75.0,1,101,0.94,1
4miners.net,1,76.0,1,1,0.96,0
5an1ty,1,76.0,1,2,0.96,0
acheng,1,76.0,1,3,0.96,0
adrianhunter,1,76.0,1,4,0.96,0
augurproject,1,76.0,1,5,0.96,0
badman0316,1,76.0,1,6,0.96,0
bigfisher,1,76.0,1,7,0.96,0
bigtom,1,76.0,1,8,0.96,0
bilibili,1,76.0,1,9,0.96,0
bioly,1,76.0,1,10,0.96,0
bitbanksy,1,76.0,1,11,0.96,0
blackswan,1,76.0,1,12,0.96,0
cai,1,76.0,1,13,0.96,0
carbonara,1,76.0,1,14,0.96,0
carolina,1,76.0,1,15,0.96,0
catstar,1,76.0,1,16,0.96,0
cc001,1,76.0,1,17,0.96,0
chamberlain,1,76.0,1,18,0.96,0
china,1,76.0,1,19,0.96,0
communitypool,1,76.0,1,20,0.96,0
corsaro,1,76.0,1,21,0.96,0
crodam,1,76.0,1,22,0.96,0
crolisk,1,76.0,1,23,0.96,0
dakini,1,76.0,1,24,0.96,0
dakk,1,76.0,1,25,0.96,0
devasive,1,76.0,1,26,0.96,0
eastwind_ja,1,76.0,1,27,0.96,0
eclipsun,1,76.0,1,28,0.96,0
elonhan,1,76.0,1,29,0.96,0
forger_of_lisk,1,76.0,1,30,0.96,0
forrest,1,76.0,1,31,0.96,0
goldeneye,1,76.0,1,32,0.96,0
goodtimes,1,76.0,1,33,0.96,0
gr33ndrag0n,1,76.0,1,34,0.96,0
grajsondelegate,1,76.0,1,35,0.96,0
grumlin,1,76.0,1,36,0.96,0
hagie,1,76.0,1,37,0.96,0
hmachado,1,76.0,1,38,0.96,0
honeybee,1,76.0,1,39,0.96,0
hong,1,76.0,1,40,0.96,0
hua,1,76.0,1,41,0.96,0
iii.element.iii,1,76.0,1,42,0.96,0
index,1,76.0,1,43,0.96,0
jiandan,1,76.0,1,44,0.96,0
jixie,1,76.0,1,45,0.96,0
joel,1,76.0,1,46,0.96,0
joo5ty,1,76.0,1,47,0.96,0
kaystar,1,76.0,1,48,0.96,0
kc,1,76.0,1,49,0.96,0
khitan,1,76.0,1,50,0.96,0
kushed.delegate,1,76.0,1,51,0.96,0
leo,1,76.0,1,52,0.96,0
liberspirita,1,76.0,1,53,0.96,0
liskgate,1,76.0,1,54,0.96,0
liskit,1,76.0,1,55,0.96,0
liskjp,1,76.0,1,56,0.96,0
liskpool.top,1,76.0,1,57,0.96,0
liskpool_com_01,1,76.0,1,58,0.96,0
liskroad,1,76.0,1,59,0.96,0
loveforever,1,76.0,1,60,0.96,0
luiz,1,76.0,1,61,0.96,0
luukas,1,76.0,1,62,0.96,0
luxiang7890,1,76.0,1,63,0.96,0
lwyrup,1,76.0,1,64,0.96,0
mac,1,76.0,1,65,0.96,0
menfei,1,76.0,1,66,0.96,0
mrgr,1,76.0,1,67,0.96,0
mrv,1,76.0,1,68,0.96,0
nerigal,1,76.0,1,69,0.96,0
ntelo,1,76.0,1,70,0.96,0
ondin,1,76.0,1,71,0.96,0
panzer,1,76.0,1,72,0.96,0
philhellmuth,1,76.0,1,73,0.96,0
phinx,1,76.0,1,74,0.96,0
phoenix1969,1,76.0,1,75,0.96,0
punkrock,1,76.0,1,76,0.96,0
redsn0w,1,76.0,1,77,0.96,0
robinhood,1,76.0,1,78,0.96,0
rooney,1,76.0,1,79,0.96,0
samuray,1,76.0,1,80,0.96,0
savetheworld,1,76.0,1,81,0.96,0
seven,1,76.0,1,82,0.96,0
sgdias,1,76.0,1,83,0.96,0
shinekami,1,76.0,1,84,0.96,0
slasheks,1,76.0,1,85,0.96,0
someonesomeone,1,76.0,1,86,0.96,0
spacetrucker,1,76.0,1,87,0.96,0
splatters,1,76.0,1,88,0.96,0
stellardynamic,1,76.0,1,89,0.96,0
tembo,1,76.0,1,90,0.96,0
thepool,1,76.0,1,91,0.96,0
threelittlepig,1,76.0,1,92,0.96,0
vekexasia,1,76.0,1,93,0.96,0
veriform,1,76.0,1,94,0.96,0
vi1son,1,76.0,1,95,0.96,0
vipertkd,1,76.0,1,96,0.96,0
vrlc92,1,76.0,1,97,0.96,0
will,1,76.0,1,98,0.96,0
xujian,1,76.0,1,99,0.96,0
yuandian,1,76.0,1,100,0.96,0
zy1349,1,76.0,1,101,0.96,0
4miners.net,1,77.0,1,1,0.98,1
5an1ty,1,77.0,1,2,0.98,1
acheng,1,77.0,1,3,0.98,1
adrianhunter,1,77.0,1,4,0.98,1
augurproject,1,77.0,1,5,0.98,1
badman0316,1,77.0,1,6,0.98,1
bigfisher,1,77.0,1,7,0.98,1
bigtom,1,77.0,1,8,0.98,1
bilibili,1,77.0,1,9,0.98,1
bioly,1,77.0,1,10,0.98,1
blackswan,1,77.0,1,11,0.98,1
cai,1,77.0,1,12,0.98,1
carbonara,1,77.0,1,13,0.98,1
carolina,1,77.0,1,14,0.98,1
catstar,1,77.0,1,15,0.98,1
cc001,1,77.0,1,16,0.98,1
chamberlain,1,77.0,1,17,0.98,1
china,1,77.0,1,18,0.98,1
communitypool,1,77.0,1,19,0.98,1
corsaro,1,77.0,1,20,0.98,1
crodam,1,77.0,1,21,0.98,1
crolisk,1,77.0,1,22,0.98,1
dakini,1,77.0,1,23,0.98,1
dakk,1,77.0,1,24,0.98,1
devasive,1,77.0,1,25,0.98,1
eastwind_ja,1,77.0,1,26,0.98,1
eclipsun,1,77.0,1,27,0.98,1
elonhan,1,77.0,1,28,0.98,1
forger_of_lisk,1,77.0,1,29,0.98,1
forrest,1,77.0,1,30,0.98,1
gdtpool,1,77.0,0,31,0.98,1
goldeneye,1,77.0,1,32,0.98,1
goodtimes,1,77.0,1,33,0.98,1
gr33ndrag0n,1,77.0,1,34,0.98,1
grajsondelegate,1,77.0,1,35,0.98,1
grumlin,1,77.0,1,36,0.98,1
hagie,1,77.0,1,37,0.98,1
hmachado,1,77.0,1,38,0.98,1
honeybee,1,77.0,1,39,0.98,1
hong,1,77.0,1,40,0.98,1
hua,1,77.0,1,41,0.98,1
iii.element.iii,1,77.0,1,42,0.98,1
index,1,77.0,1,43,0.98,1
jiandan,1,77.0,1,44,0.98,1
jixie,1,77.0,1,45,0.98,1
joel,1,77.0,1,46,0.98,1
joo5ty,1,77.0,1,47,0.98,1
kaystar,1,77.0,1,48,0.98,1
kc,1,77.0,1,49,0.98,1
khitan,1,77.0,1,50,0.98,1
kushed.delegate,1,77.0,1,51,0.98,1
leo,1,77.0,1,52,0.98,1
liberspirita,1,77.0,1,53,0.98,1
liskgate,1,77.0,1,54,0.98,1
liskit,1,77.0,1,55,0.98,1
liskjp,1,77.0,1,56,0.98,1
liskpool.top,1,77.0,1,57,0.98,1
liskpool_com_01,1,77.0,1,58,0.98,1
liskroad,1,77.0,1,59,0.98,1
loveforever,1,77.0,1,60,0.98,1
luiz,1,77.0,1,61,0.98,1
luukas,1,77.0,1,62,0.98,1
luxiang7890,1,77.0,1,63,0.98,1
lwyrup,1,77.0,1,64,0.98,1
mac,1,77.0,1,65,0.98,1
menfei,1,77.0,1,66,0.98,1
mrgr,1,77.0,1,67,0.98,1
mrv,1,77.0,1,68,0.98,1
nerigal,1,77.0,1,69,0.98,1
ntelo,1,77.0,1,70,0.98,1
ondin,1,77.0,1,71,0.98,1
panzer,1,77.0,1,72,0.98,1
philhellmuth,1,77.0,1,73,0.98,1
phinx,1,77.0,1,74,0.98,1
phoenix1969,1,77.0,1,75,0.98,1
punkrock,1,77.0,1,76,0.98,1
redsn0w,1,77.0,1,77,0.98,1
robinhood,1,77.0,1,78,0.98,1
rooney,1,77.0,1,79,0.98,1
samuray,1,77.0,1,80,0.98,1
savetheworld,1,77.0,1,81,0.98,1
seven,1,77.0,1,82,0.98,1
sgdias,1,77.0,1,83,0.98,1
shinekami,1,77.0,1,84,0.98,1
slasheks,1,77.0,1,85,0.98,1
someonesomeone,1,77.0,1,86,0.98,1
spacetrucker,1,77.0,1,87,0.98,1
splatters,1,77.0,1,88,0.98,1
stellardynamic,1,77.0,1,89,0.98,1
tembo,1,77.0,1,90,0.98,1
thepool,1,77.0,1,91,0.98,1
threelittlepig,1,77.0,1,92,0.98,1
vekexasia,1,77.0,1,93,0.98,1
veriform,1,77.0,1,94,0.98,1
vi1son,1,77.0,1,95,0.98,1
vipertkd,1,77.0,1,96,0.98,1
vrlc92,1,77.0,1,97,0.98,1
will,1,77.0,1,98,0.98,1
xujian,1,77.0,1,99,0.98,1
yuandian,1,77.0,1,100,0.98,1
zy1349,1,77.0,1,101,0.98,1
4miners.net,1,78.0,1,1,0.92,0
5an1ty,1,78.0,1,2,0.92,0
acheng,1,78.0,1,3,0.92,0
adrianhunter,1,78.0,1,4,0.92,0
augurproject,1,78.0,1,5,0.92,0
badman0316,1,78.0,1,6,0.92,0
bigfisher,1,78.0,1,7,0.92,0
bigtom,1,78.0,1,8,0.92,0
bilibili,1,78.0,1,9,0.92,0
bioly,1,78.0,1,10,0.92,0
carbonara,1,78.0,1,11,0.92,0
carolina,1,78.0,1,12,0.92,0
carolina,1,78.0,1,13,0.92,0
catstar,1,78.0,1,14,0.92,0
cc001,1,78.0,1,15,0.92,0
chamberlain,1,78.0,1,16,0.92,0
china,1,78.0,1,17,0.92,0
communitypool,1,78.0,1,18,0.92,0
corsaro,1,78.0,1,19,0.92,0
crodam,1,78.0,1,20,0.92,0
crolisk,1,78.0,1,21,0.92,0
dakini,1,78.0,1,22,0.92,0
dakk,1,78.0,1,23,0.92,0
devasive,1,78.0,1,24,0.92,0
eastwind_ja,1,78.0,1,25,0.92,0
eclipsun,1,78.0,1,26,0.92,0
elonhan,1,78.0,1,27,0.92,0
forger_of_lisk,1,78.0,1,28,0.92,0
forrest,1,78.0,1,29,0.92,0
gdtpool,1,78.0,1,30,0.92,0
goldeneye,1,78.0,1,31,0.92,0
goodtimes,1,78.0,1,32,0.92,0
gr33ndrag0n,1,78.0,1,33,0.92,0
grajsondelegate,1,78.0,1,34,0.92,0
grumlin,1,78.0,1,35,0.92,0
hagie,1,78.0,1,36,0.92,0
hmachado,1,78.0,1,37,0.92,0
honeybee,1,78.0,1,38,0.92,0
hong,1,78.0,1,39,0.92,0
hua,1,78.0,1,40,0.92,0
