name,value,timeunit,lastValue,rank,dist,diff
anamix,1,1.0,0,1,0.0,51
ararat,1,1.0,0,2,0.0,51
arc,1,1.0,0,3,0.0,51
ares,1,1.0,0,4,0.0,51
arkimedes,1,1.0,0,5,0.0,51
arknet,1,1.0,0,6,0.0,51
arkpool,1,1.0,0,7,0.0,51
arky,1,1.0,0,8,0.0,51
atreides_wannabe,1,1.0,0,9,0.0,51
axi,1,1.0,0,10,0.0,51
bangomatic,1,1.0,0,11,0.0,51
bioly,1,1.0,0,12,0.0,51
cannabanana,1,1.0,0,13,0.0,51
chiiky_2,1,1.0,0,14,0.0,51
corsaro,1,1.0,0,15,0.0,51
cryptolanka123,1,1.0,0,16,0.0,51
dafty,1,1.0,0,17,0.0,51
digitron,1,1.0,0,18,0.0,51
diplo,1,1.0,0,19,0.0,51
doc,1,1.0,0,20,0.0,51
doom,1,1.0,0,21,0.0,51
elegato,1,1.0,0,22,0.0,51
emotive_ark,1,1.0,0,23,0.0,51
forginator,1,1.0,0,24,0.0,51
ghostfaceuk,1,1.0,0,25,0.0,51
gr33ndrag0n,1,1.0,0,26,0.0,51
hagie,1,1.0,0,27,0.0,51
heliohash,1,1.0,0,28,0.0,51
jamiec79,1,1.0,0,29,0.0,51
jimbob,1,1.0,0,30,0.0,51
jiraffes,1,1.0,0,31,0.0,51
kiashaan,1,1.0,0,32,0.0,51
kolap,1,1.0,0,33,0.0,51
mr.arklife,1,1.0,0,34,0.0,51
natalie,1,1.0,0,35,0.0,51
nikitab12,1,1.0,0,36,0.0,51
ondin,1,1.0,0,37,0.0,51
pitbull,1,1.0,0,38,0.0,51
rasputin,1,1.0,0,39,0.0,51
ravelou,1,1.0,0,40,0.0,51
realnoah,1,1.0,0,41,0.0,51
samuray,1,1.0,0,42,0.0,51
seatrips,1,1.0,0,43,0.0,51
sidzero,1,1.0,0,44,0.0,51
someonesomeone,1,1.0,0,45,0.0,51
therock,1,1.0,0,46,0.0,51
tibonos,1,1.0,0,47,0.0,51
tintumon,1,1.0,0,48,0.0,51
toad,1,1.0,0,49,0.0,51
wes,1,1.0,0,50,0.0,51
xujian,1,1.0,0,51,0.0,51
alphabit_fund,1,2.0,0,1,0.79,6
anamix,1,2.0,1,2,0.79,6
ararat,1,2.0,1,3,0.79,6
arc,1,2.0,1,4,0.79,6
ares,1,2.0,1,5,0.79,6
arkimedes,1,2.0,1,6,0.79,6
arknet,1,2.0,1,7,0.79,6
arkpool,1,2.0,1,8,0.79,6
arktipbot,1,2.0,0,9,0.79,6
arky,1,2.0,1,10,0.79,6
atreides_wannabe,1,2.0,1,11,0.79,6
axi,1,2.0,1,12,0.79,6
bangomatic,1,2.0,1,13,0.79,6
bioly,1,2.0,1,14,0.79,6
chiiky_2,1,2.0,1,15,0.79,6
corsaro,1,2.0,1,16,0.79,6
cryptolanka123,1,2.0,1,17,0.79,6
dafty,1,2.0,1,18,0.79,6
digitron,1,2.0,1,19,0.79,6
doc,1,2.0,1,20,0.79,6
doom,1,2.0,1,21,0.79,6
emotive_ark,1,2.0,1,22,0.79,6
forginator,1,2.0,1,23,0.79,6
ghostfaceuk,1,2.0,1,24,0.79,6
gr33ndrag0n,1,2.0,1,25,0.79,6
hagie,1,2.0,1,26,0.79,6
heliohash,1,2.0,1,27,0.79,6
jamiec79,1,2.0,1,28,0.79,6
jarunik,1,2.0,0,29,0.79,6
jiraffes,1,2.0,1,30,0.79,6
kiashaan,1,2.0,1,31,0.79,6
kolap,1,2.0,1,32,0.79,6
mody1996,1,2.0,0,33,0.79,6
mr.arklife,1,2.0,1,34,0.79,6
natalie,1,2.0,1,35,0.79,6
pitbull,1,2.0,1,36,0.79,6
rasputin,1,2.0,1,37,0.79,6
ravelou,1,2.0,1,38,0.79,6
realnoah,1,2.0,1,39,0.79,6
samuray,1,2.0,1,40,0.79,6
seatrips,1,2.0,1,41,0.79,6
sidzero,1,2.0,1,42,0.79,6
smartthings,1,2.0,0,43,0.79,6
someonesomeone,1,2.0,1,44,0.79,6
therock,1,2.0,1,45,0.79,6
tibonos,1,2.0,1,46,0.79,6
tintumon,1,2.0,1,47,0.79,6
toad,1,2.0,1,48,0.79,6
wes,1,2.0,1,49,0.79,6
xujian,1,2.0,1,50,0.79,6
zillion,1,2.0,0,51,0.79,6
acf,1,3.0,0,1,0.82,5
alphabit_fund,1,3.0,1,2,0.82,5
ararat,1,3.0,1,3,0.82,5
arc,1,3.0,1,4,0.82,5
ares,1,3.0,1,5,0.82,5
arkimedes,1,3.0,1,6,0.82,5
arknet,1,3.0,1,7,0.82,5
arkpool,1,3.0,1,8,0.82,5
arky,1,3.0,1,9,0.82,5
atreides_wannabe,1,3.0,1,10,0.82,5
axi,1,3.0,1,11,0.82,5
bangomatic,1,3.0,1,12,0.82,5
bbclubark,1,3.0,0,13,0.82,5
bioly,1,3.0,1,14,0.82,5
biz,1,3.0,0,15,0.82,5
chiiky_2,1,3.0,1,16,0.82,5
chris,1,3.0,0,17,0.82,5
corsaro,1,3.0,1,18,0.82,5
dafty,1,3.0,1,19,0.82,5
digitron,1,3.0,1,20,0.82,5
doc,1,3.0,1,21,0.82,5
doom,1,3.0,1,22,0.82,5
emotive_ark,1,3.0,1,23,0.82,5
forginator,1,3.0,1,24,0.82,5
ghostfaceuk,1,3.0,1,25,0.82,5
gr33ndrag0n,1,3.0,1,26,0.82,5
hagie,1,3.0,1,27,0.82,5
jamiec79,1,3.0,1,28,0.82,5
jarunik,1,3.0,1,29,0.82,5
jiraffes,1,3.0,1,30,0.82,5
kiashaan,1,3.0,1,31,0.82,5
kolap,1,3.0,1,32,0.82,5
mr.arklife,1,3.0,1,33,0.82,5
natalie,1,3.0,1,34,0.82,5
pitbull,1,3.0,1,35,0.82,5
quarkpool,1,3.0,0,36,0.82,5
rasputin,1,3.0,1,37,0.82,5
ravelou,1,3.0,1,38,0.82,5
realnoah,1,3.0,1,39,0.82,5
samuray,1,3.0,1,40,0.82,5
seatrips,1,3.0,1,41,0.82,5
sidzero,1,3.0,1,42,0.82,5
smartthings,1,3.0,1,43,0.82,5
someonesomeone,1,3.0,1,44,0.82,5
therock,1,3.0,1,45,0.82,5
tibonos,1,3.0,1,46,0.82,5
tintumon,1,3.0,1,47,0.82,5
toad,1,3.0,1,48,0.82,5
wes,1,3.0,1,49,0.82,5
xujian,1,3.0,1,50,0.82,5
zillion,1,3.0,1,51,0.82,5
acf,1,4.0,1,1,0.82,5
ararat,1,4.0,1,2,0.82,5
arc,1,4.0,1,3,0.82,5
ares,1,4.0,1,4,0.82,5
arkfuturesmartnode,1,4.0,0,5,0.82,5
arkimedes,1,4.0,1,6,0.82,5
arknet,1,4.0,1,7,0.82,5
arkpool,1,4.0,1,8,0.82,5
arky,1,4.0,1,9,0.82,5
axi,1,4.0,1,10,0.82,5
bangomatic,1,4.0,1,11,0.82,5
bbclubark,1,4.0,1,12,0.82,5
bioly,1,4.0,1,13,0.82,5
biz_classic,1,4.0,0,14,0.82,5
chiiky_2,1,4.0,1,15,0.82,5
chris,1,4.0,1,16,0.82,5
corsaro,1,4.0,1,17,0.82,5
dafty,1,4.0,1,18,0.82,5
digitron,1,4.0,1,19,0.82,5
doc,1,4.0,1,20,0.82,5
doom,1,4.0,1,21,0.82,5
dr10,1,4.0,0,22,0.82,5
emotive_ark,1,4.0,1,23,0.82,5
forginator,1,4.0,1,24,0.82,5
ghostfaceuk,1,4.0,1,25,0.82,5
gr33ndrag0n,1,4.0,1,26,0.82,5
hagie,1,4.0,1,27,0.82,5
hami,1,4.0,0,28,0.82,5
jamiec79,1,4.0,1,29,0.82,5
jarunik,1,4.0,1,30,0.82,5
kiashaan,1,4.0,1,31,0.82,5
kolap,1,4.0,1,32,0.82,5
mr.arklife,1,4.0,1,33,0.82,5
natalie,1,4.0,1,34,0.82,5
pieface,1,4.0,0,35,0.82,5
pitbull,1,4.0,1,36,0.82,5
quarkpool,1,4.0,1,37,0.82,5
rasputin,1,4.0,1,38,0.82,5
ravelou,1,4.0,1,39,0.82,5
realnoah,1,4.0,1,40,0.82,5
samuray,1,4.0,1,41,0.82,5
seatrips,1,4.0,1,42,0.82,5
sidzero,1,4.0,1,43,0.82,5
smartthings,1,4.0,1,44,0.82,5
someonesomeone,1,4.0,1,45,0.82,5
therock,1,4.0,1,46,0.82,5
tibonos,1,4.0,1,47,0.82,5
tintumon,1,4.0,1,48,0.82,5
wes,1,4.0,1,49,0.82,5
xujian,1,4.0,1,50,0.82,5
zillion,1,4.0,1,51,0.82,5
acf,1,5.0,1,1,0.73,5
alphabit_fund,1,5.0,1,2,0.73,5
arc,1,5.0,1,3,0.73,5
ares,1,5.0,1,4,0.73,5
arkgallery,1,5.0,0,5,0.73,5
arkimedes,1,5.0,1,6,0.73,5
arknet,1,5.0,1,7,0.73,5
arkpool,1,5.0,1,8,0.73,5
arky,1,5.0,1,9,0.73,5
axi,1,5.0,1,10,0.73,5
bangomatic,1,5.0,1,11,0.73,5
bbclubark,1,5.0,1,12,0.73,5
bioly,1,5.0,1,13,0.73,5
biz_classic,1,5.0,1,14,0.73,5
chiiky_2,1,5.0,1,15,0.73,5
chris,1,5.0,1,16,0.73,5
corsaro,1,5.0,1,17,0.73,5
dafty,1,5.0,1,18,0.73,5
digitron,1,5.0,1,19,0.73,5
doom,1,5.0,1,20,0.73,5
dr10,1,5.0,1,21,0.73,5
emotive_ark,1,5.0,1,22,0.73,5
forginator,1,5.0,1,23,0.73,5
ghostfaceuk,1,5.0,1,24,0.73,5
hami,1,5.0,1,25,0.73,5
jamiec79,1,5.0,1,26,0.73,5
jarunik,1,5.0,1,27,0.73,5
jiraffes,1,5.0,1,28,0.73,5
kiashaan,1,5.0,1,29,0.73,5
kolap,1,5.0,1,30,0.73,5
mr.arklife,1,5.0,1,31,0.73,5
natalie,1,5.0,1,32,0.73,5
pieface,1,5.0,1,33,0.73,5
pitbull,1,5.0,1,34,0.73,5
quarkpool,1,5.0,1,35,0.73,5
rasputin,1,5.0,1,36,0.73,5
ravelou,1,5.0,1,37,0.73,5
realnoah,1,5.0,1,38,0.73,5
ryano,1,5.0,0,39,0.73,5
samuray,1,5.0,1,40,0.73,5
seatrips,1,5.0,1,41,0.73,5
sharkpool,1,5.0,0,42,0.73,5
sidzero,1,5.0,1,43,0.73,5
someonesomeone,1,5.0,1,44,0.73,5
tibonos,1,5.0,1,45,0.73,5
tintumon,1,5.0,1,46,0.73,5
toad,1,5.0,1,47,0.73,5
wes,1,5.0,1,48,0.73,5
x.com,1,5.0,0,49,0.73,5
yin,1,5.0,0,50,0.73,5
zillion,1,5.0,1,51,0.73,5
acf,1,6.0,1,1,0.55,8
alphacapital,1,6.0,0,2,0.55,8
anamix,1,6.0,1,3,0.55,8
ares,1,6.0,1,4,0.55,8
arkgallery,1,6.0,1,5,0.55,8
arkpool,1,6.0,1,6,0.55,8
arkx,1,6.0,0,7,0.55,8
arky,1,6.0,1,8,0.55,8
atreides_wannabe,1,6.0,1,9,0.55,8
axi,1,6.0,1,10,0.55,8
bangomatic,1,6.0,1,11,0.55,8
bbclubark,1,6.0,1,12,0.55,8
bioly,1,6.0,1,13,0.55,8
biz_classic,1,6.0,1,14,0.55,8
boxpool,1,6.0,0,15,0.55,8
chris,1,6.0,1,16,0.55,8
corsaro,1,6.0,1,17,0.55,8
criptodogg,1,6.0,0,18,0.55,8
dafty,1,6.0,1,19,0.55,8
digitron,1,6.0,1,20,0.55,8
doc,1,6.0,1,21,0.55,8
doom,1,6.0,1,22,0.55,8
dutchdelegate,1,6.0,0,23,0.55,8
emotive_ark,1,6.0,1,24,0.55,8
forginator,1,6.0,1,25,0.55,8
ghostfaceuk,1,6.0,1,26,0.55,8
gr33ndrag0n,1,6.0,1,27,0.55,8
heliohash,1,6.0,1,28,0.55,8
jamiec79,1,6.0,1,29,0.55,8
jarunik,1,6.0,1,30,0.55,8
jiraffes,1,6.0,1,31,0.55,8
kiashaan,1,6.0,1,32,0.55,8
kolap,1,6.0,1,33,0.55,8
pieface,1,6.0,1,34,0.55,8
pitbull,1,6.0,1,35,0.55,8
quarkpool,1,6.0,1,36,0.55,8
rasputin,1,6.0,1,37,0.55,8
ravelou,1,6.0,1,38,0.55,8
reconnico,1,6.0,0,39,0.55,8
rob,1,6.0,0,40,0.55,8
ryano,1,6.0,1,41,0.55,8
samuray,1,6.0,1,42,0.55,8
sharkpool,1,6.0,1,43,0.55,8
smartthings,1,6.0,1,44,0.55,8
superstar,1,6.0,0,45,0.55,8
therock,1,6.0,1,46,0.55,8
tibonos,1,6.0,1,47,0.55,8
toad,1,6.0,1,48,0.55,8
wes,1,6.0,1,49,0.55,8
yin,1,6.0,1,50,0.55,8
zillion,1,6.0,1,51,0.55,8
acf,1,7.0,1,1,0.76,6
anamix,1,7.0,1,2,0.76,6
ares,1,7.0,1,3,0.76,6
arkgallery,1,7.0,1,4,0.76,6
arkpool,1,7.0,1,5,0.76,6
arkship,1,7.0,0,6,0.76,6
arkx,1,7.0,1,7,0.76,6
arky,1,7.0,1,8,0.76,6
atreides_wannabe,1,7.0,1,9,0.76,6
bangomatic,1,7.0,1,10,0.76,6
bbclubark,1,7.0,1,11,0.76,6
bioly,1,7.0,1,12,0.76,6
biz_classic,1,7.0,1,13,0.76,6
boxpool,1,7.0,1,14,0.76,6
calidelegate,1,7.0,0,15,0.76,6
chris,1,7.0,1,16,0.76,6
corsaro,1,7.0,1,17,0.76,6
criptodogg,1,7.0,1,18,0.76,6
dafty,1,7.0,1,19,0.76,6
del,1,7.0,0,20,0.76,6
digitron,1,7.0,1,21,0.76,6
doc,1,7.0,1,22,0.76,6
dr10,1,7.0,1,23,0.76,6
dutchdelegate,1,7.0,1,24,0.76,6
emotive_ark,1,7.0,1,25,0.76,6
forginator,1,7.0,1,26,0.76,6
ghostfaceuk,1,7.0,1,27,0.76,6
goose,1,7.0,0,28,0.76,6
jamiec79,1,7.0,1,29,0.76,6
jarunik,1,7.0,1,30,0.76,6
jiraffes,1,7.0,1,31,0.76,6
kiashaan,1,7.0,1,32,0.76,6
kolap,1,7.0,1,33,0.76,6
pieface,1,7.0,1,34,0.76,6
pitbull,1,7.0,1,35,0.76,6
quarkpool,1,7.0,1,36,0.76,6
rasputin,1,7.0,1,37,0.76,6
ravelou,1,7.0,1,38,0.76,6
reconnico,1,7.0,1,39,0.76,6
ryano,1,7.0,1,40,0.76,6
samuray,1,7.0,1,41,0.76,6
shaman,1,7.0,0,42,0.76,6
sharkark,1,7.0,0,43,0.76,6
sharkpool,1,7.0,1,44,0.76,6
smartthings,1,7.0,1,45,0.76,6
superstar,1,7.0,1,46,0.76,6
therock,1,7.0,1,47,0.76,6
tibonos,1,7.0,1,48,0.76,6
toad,1,7.0,1,49,0.76,6
wes,1,7.0,1,50,0.76,6
yin,1,7.0,1,51,0.76,6
acf,1,8.0,1,1,0.82,3
anamix,1,8.0,1,2,0.82,3
ares,1,8.0,1,3,0.82,3
arkgallery,1,8.0,1,4,0.82,3
arklord,1,8.0,0,5,0.82,3
arkmoon,1,8.0,0,6,0.82,3
arkpool,1,8.0,1,7,0.82,3
arkship,1,8.0,1,8,0.82,3
arkx,1,8.0,1,9,0.82,3
arky,1,8.0,1,10,0.82,3
atreides_wannabe,1,8.0,1,11,0.82,3
axi,1,8.0,1,12,0.82,3
bangomatic,1,8.0,1,13,0.82,3
bbclubark,1,8.0,1,14,0.82,3
bioly,1,8.0,1,15,0.82,3
biz_classic,1,8.0,1,16,0.82,3
biz_private,1,8.0,0,17,0.82,3
boxpool,1,8.0,1,18,0.82,3
calidelegate,1,8.0,1,19,0.82,3
chris,1,8.0,1,20,0.82,3
criptodogg,1,8.0,1,21,0.82,3
dafty,1,8.0,1,22,0.82,3
del,1,8.0,1,23,0.82,3
digitron,1,8.0,1,24,0.82,3
doc,1,8.0,1,25,0.82,3
doom,1,8.0,1,26,0.82,3
dr10,1,8.0,1,27,0.82,3
dutchdelegate,1,8.0,1,28,0.82,3
emotive_ark,1,8.0,1,29,0.82,3
forginator,1,8.0,1,30,0.82,3
ghostfaceuk,1,8.0,1,31,0.82,3
goose,1,8.0,1,32,0.82,3
jamiec79,1,8.0,1,33,0.82,3
jarunik,1,8.0,1,34,0.82,3
jiraffes,1,8.0,1,35,0.82,3
kolap,1,8.0,1,36,0.82,3
pieface,1,8.0,1,37,0.82,3
pitbull,1,8.0,1,38,0.82,3
quarkpool,1,8.0,1,39,0.82,3
rasputin,1,8.0,1,40,0.82,3
ravelou,1,8.0,1,41,0.82,3
reconnico,1,8.0,1,42,0.82,3
samuray,1,8.0,1,43,0.82,3
sharkark,1,8.0,1,44,0.82,3
sharkpool,1,8.0,1,45,0.82,3
superstar,1,8.0,1,46,0.82,3
therock,1,8.0,1,47,0.82,3
